index,group_index,final,c_name,img,lvl,branch,stim_type,p_id,accurate,react_time
102,9,1,raincoat_n_01,cathedra_n_01,hyponym,clothing.n.01,False,1,1,502
103,5,1,clothing_n_01,raincoat_n_01,hypernym,clothing.n.01,True,1,1,397
104,13,1,hand_tool_n_01,phillips_screwdriver_n_01,hypernym,hand_tool.n.01,True,1,1,869
105,6,1,furniture_n_01,musette_n_01,hypernym,furniture.n.01,False,1,1,523
106,2,1,hand_tool_n_01,brick_trowel_n_01,hypernym,hand_tool.n.01,True,1,1,429
107,14,1,hand_tool_n_01,tank_top_n_01,hypernym,hand_tool.n.01,False,1,1,659
108,10,1,sweat_pants_n_01,clementine_n_02,hyponym,clothing.n.01,False,1,1,552
109,12,1,edible_fruit_n_01,bunk_bed_n_01,hypernym,edible_fruit.n.01,False,1,1,586
110,11,1,bagpipe_n_01,musette_n_01,bl,musical_instrument.n.01,True,1,1,1265
111,17,1,orange_n_01,bitter_orange_n_02,bl,edible_fruit.n.01,True,1,1,503
112,4,1,bikini_n_02,bikini_n_02,hyponym,clothing.n.01,True,1,1,405
113,20,1,heckelphone_n_01,handsaw_n_01,hyponym,musical_instrument.n.01,False,1,1,768
114,3,1,musical_instrument_n_01,highhat_cymbal_n_01,hypernym,musical_instrument.n.01,True,1,1,540
115,7,1,grape_n_01,sultana_n_01,bl,edible_fruit.n.01,True,1,1,446
116,19,1,piccolo_n_01,sweat_pants_n_01,hyponym,musical_instrument.n.01,False,1,1,647
117,1,1,handsaw_n_01,handsaw_n_01,hyponym,hand_tool.n.01,True,1,1,516
118,18,1,clothing_n_01,bathrobe_n_01,hypernym,clothing.n.01,True,1,1,420
119,16,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,1,1,478
120,15,1,piano_n_01,sweat_pants_n_01,bl,musical_instrument.n.01,False,1,1,442
121,8,1,passion_fruit_n_01,piccolo_n_01,bl,edible_fruit.n.01,False,1,1,941
122,3,1,clothing_n_01,turtleneck_n_01,hypernym,clothing.n.01,True,1,1,466
123,12,1,edible_fruit_n_01,key_lime_n_01,hypernym,edible_fruit.n.01,True,1,1,435
124,9,1,euphonium_n_01,bradawl_n_01,hyponym,musical_instrument.n.01,False,1,1,1069
125,20,1,chair_n_01,bongo_n_01,bl,furniture.n.01,False,1,1,686
126,1,1,furniture_n_01,bunk_bed_n_01,hypernym,furniture.n.01,True,1,0,684
127,2,1,drum_n_01,bongo_n_01,bl,musical_instrument.n.01,True,1,1,526
128,10,1,key_lime_n_01,turtleneck_n_01,hyponym,edible_fruit.n.01,False,1,1,630
129,5,1,contrabassoon_n_01,contrabassoon_n_01,hyponym,musical_instrument.n.01,True,1,1,528
130,19,1,wrench_n_03,dresser_n_05,bl,hand_tool.n.01,False,1,0,433
131,8,1,trowel_n_01,cathedra_n_01,bl,hand_tool.n.01,False,1,0,612
132,6,1,musical_instrument_n_01,sackbut_n_01,hypernym,musical_instrument.n.01,True,1,1,391
133,15,1,nailfile_n_01,nailfile_n_01,hyponym,hand_tool.n.01,True,1,1,561
134,7,1,plane_n_05,cherimoya_n_02,bl,hand_tool.n.01,False,1,1,452
135,17,1,granny_smith_n_01,granny_smith_n_01,hyponym,edible_fruit.n.01,True,1,1,1368
136,14,1,clothing_n_01,needlenose_pliers_n_01,hypernym,clothing.n.01,False,1,1,1054
137,13,1,spatula_n_02,highhat_cymbal_n_01,bl,hand_tool.n.01,False,1,1,425
138,16,1,crescent_wrench_n_01,crescent_wrench_n_01,hyponym,hand_tool.n.01,True,1,0,1213
139,4,1,face_veil_n_01,pew_n_01,hyponym,clothing.n.01,False,1,1,533
140,11,1,writing_desk_n_02,writing_desk_n_02,hyponym,furniture.n.01,True,1,1,876
141,18,1,blazer_n_01,blazer_n_01,hyponym,clothing.n.01,True,1,1,836
142,19,1,hand_tool_n_01,bongo_n_01,hypernym,hand_tool.n.01,False,1,1,1217
143,18,1,sweater_n_01,carpenters_square_n_01,bl,clothing.n.01,False,1,1,456
144,10,1,chest_of_drawers_n_01,highboy_n_01,bl,furniture.n.01,True,1,1,1403
145,12,1,custard_apple_n_02,miniskirt_n_01,bl,edible_fruit.n.01,False,1,1,461
146,6,1,lime_n_06,bikini_n_02,bl,edible_fruit.n.01,False,1,1,488
147,1,1,clothing_n_01,miniskirt_n_01,hypernym,clothing.n.01,True,1,1,484
148,15,1,heart_cherry_n_02,heart_cherry_n_02,hyponym,edible_fruit.n.01,True,1,1,408
149,20,1,coat_n_01,armoire_n_01,bl,clothing.n.01,False,1,1,402
150,13,1,file_n_04,nailfile_n_01,bl,hand_tool.n.01,True,1,0,582
151,17,1,muffler_n_02,muffler_n_02,hyponym,clothing.n.01,True,1,0,605
152,9,1,furniture_n_01,dresser_n_05,hypernym,furniture.n.01,True,1,1,588
153,5,1,cradle_n_01,cradle_n_01,hyponym,furniture.n.01,True,1,1,570
154,8,1,hand_tool_n_01,writing_desk_n_02,hypernym,hand_tool.n.01,False,1,1,536
155,11,1,musical_instrument_n_01,piccolo_n_01,hypernym,musical_instrument.n.01,True,1,1,412
156,7,1,bass_horn_n_01,smooth_plane_n_01,bl,musical_instrument.n.01,False,1,1,888
157,16,1,throne_n_01,grand_piano_n_01,bl,furniture.n.01,False,1,1,665
158,4,1,trombone_n_01,armoire_n_01,bl,musical_instrument.n.01,False,1,1,504
159,14,1,melon_n_01,watermelon_n_02,bl,edible_fruit.n.01,True,1,1,495
160,3,1,miniskirt_n_01,miniskirt_n_01,hyponym,clothing.n.01,True,1,1,426
161,2,1,sultana_n_01,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,1,0,921
162,10,1,turtleneck_n_01,putty_knife_n_01,hyponym,clothing.n.01,False,1,0,1074
163,14,1,hammer_n_02,lyre_n_01,bl,hand_tool.n.01,False,1,1,425
164,5,1,flute_n_01,piccolo_n_01,bl,musical_instrument.n.01,True,1,1,462
165,2,1,spinet_n_02,writing_desk_n_02,hyponym,musical_instrument.n.01,False,1,1,792
166,1,1,edible_fruit_n_01,crescent_wrench_n_01,hypernym,edible_fruit.n.01,False,1,1,423
167,4,1,hand_tool_n_01,cradle_n_01,hypernym,hand_tool.n.01,False,1,1,687
168,8,1,hand_tool_n_01,church_key_n_01,hypernym,hand_tool.n.01,True,1,1,886
169,18,1,can_opener_n_01,watermelon_n_02,bl,hand_tool.n.01,False,1,1,824
170,15,1,bunk_bed_n_01,bosc_n_01,hyponym,furniture.n.01,False,1,1,483
171,7,1,armchair_n_01,armchair_n_01,hyponym,furniture.n.01,True,1,1,722
172,19,1,armoire_n_01,armoire_n_01,hyponym,furniture.n.01,True,1,1,939
173,12,1,floor_lamp_n_01,blazer_n_01,hyponym,furniture.n.01,False,1,1,1163
174,9,1,clothing_n_01,nailfile_n_01,hypernym,clothing.n.01,False,1,1,573
175,6,1,sultana_n_01,sultana_n_01,hyponym,edible_fruit.n.01,True,1,0,592
176,16,1,hand_tool_n_01,key_lime_n_01,hypernym,hand_tool.n.01,False,1,1,1180
177,3,1,face_veil_n_01,face_veil_n_01,hyponym,clothing.n.01,True,1,1,708
178,17,1,clothing_n_01,cradle_n_01,hypernym,clothing.n.01,False,1,1,515
179,13,1,furniture_n_01,brick_trowel_n_01,hypernym,furniture.n.01,False,1,1,655
180,11,1,can_opener_n_01,church_key_n_01,bl,hand_tool.n.01,True,1,1,655
181,20,1,screwdriver_n_01,business_suit_n_01,bl,hand_tool.n.01,False,1,1,706
182,5,1,piano_n_01,grand_piano_n_01,bl,musical_instrument.n.01,True,1,1,791
183,9,1,cherimoya_n_02,cherimoya_n_02,hyponym,edible_fruit.n.01,True,1,1,1061
184,4,1,cherimoya_n_02,face_veil_n_01,hyponym,edible_fruit.n.01,False,1,0,533
185,16,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,1,1,1813
186,11,1,awl_n_01,bradawl_n_01,bl,hand_tool.n.01,True,1,1,593
187,7,1,armoire_n_01,spade_n_02,hyponym,furniture.n.01,False,1,1,424
188,3,1,necktie_n_01,bow_tie_n_01,bl,clothing.n.01,True,1,1,769
189,6,1,musical_instrument_n_01,cape_n_02,hypernym,musical_instrument.n.01,False,1,1,465
190,2,1,furniture_n_01,writing_desk_n_02,hypernym,furniture.n.01,True,1,1,658
191,8,1,lamp_n_02,business_suit_n_01,bl,furniture.n.01,False,1,1,415
192,15,1,robe_n_01,granny_smith_n_01,bl,clothing.n.01,False,1,1,459
193,1,1,clothing_n_01,business_suit_n_01,hypernym,clothing.n.01,True,1,1,398
194,14,1,lyre_n_01,lyre_n_01,hyponym,musical_instrument.n.01,True,1,0,454
195,12,1,key_lime_n_01,key_lime_n_01,hyponym,edible_fruit.n.01,True,1,1,396
196,13,1,furniture_n_01,cathedra_n_01,hypernym,furniture.n.01,True,1,1,763
197,10,1,highboy_n_01,bass_clarinet_n_01,hyponym,furniture.n.01,False,1,1,587
0,20,1,clementine_n_02,clementine_n_02,hyponym,edible_fruit.n.01,True,2,1,802
1,10,1,bench_n_01,bongo_n_01,bl,furniture.n.01,False,2,1,759
2,19,1,coat_n_01,raincoat_n_01,bl,clothing.n.01,True,2,1,515
3,1,1,wrench_n_03,crescent_wrench_n_01,bl,hand_tool.n.01,True,2,1,506
4,16,1,musical_instrument_n_01,bow_tie_n_01,hypernym,musical_instrument.n.01,False,2,1,783
5,11,1,contrabassoon_n_01,bathrobe_n_01,hyponym,musical_instrument.n.01,False,2,1,1229
6,12,1,coffee_table_n_01,coffee_table_n_01,hyponym,furniture.n.01,True,2,1,710
7,14,1,edible_fruit_n_01,nailfile_n_01,hypernym,edible_fruit.n.01,False,2,1,743
8,15,1,bow_tie_n_01,bow_tie_n_01,hyponym,clothing.n.01,True,2,1,996
9,8,1,bathrobe_n_01,bathrobe_n_01,hyponym,clothing.n.01,True,2,0,762
10,4,1,pliers_n_01,contrabassoon_n_01,bl,hand_tool.n.01,False,2,1,1066
11,7,1,edible_fruit_n_01,spade_n_02,hypernym,edible_fruit.n.01,False,2,1,609
12,5,1,bass_clarinet_n_01,bass_clarinet_n_01,hyponym,musical_instrument.n.01,True,2,1,533
13,3,1,furniture_n_01,bradawl_n_01,hypernym,furniture.n.01,False,2,1,1113
14,18,1,edible_fruit_n_01,turtleneck_n_01,hypernym,edible_fruit.n.01,False,2,1,616
15,13,1,crescent_wrench_n_01,floor_lamp_n_01,hyponym,hand_tool.n.01,False,2,1,755
16,9,1,cherry_n_03,tank_top_n_01,bl,edible_fruit.n.01,False,2,1,452
17,6,1,clothing_n_01,grand_piano_n_01,hypernym,clothing.n.01,False,2,1,569
18,17,1,cherry_n_03,heart_cherry_n_02,bl,edible_fruit.n.01,True,2,1,537
19,2,1,putty_knife_n_01,spinet_n_02,hyponym,hand_tool.n.01,False,2,1,495
20,19,1,file_n_04,bass_clarinet_n_01,bl,hand_tool.n.01,False,2,1,619
21,13,1,sofa_n_01,love_seat_n_01,bl,furniture.n.01,True,2,1,490
22,12,1,cathedra_n_01,cathedra_n_01,hyponym,furniture.n.01,True,2,1,835
23,11,1,grape_n_01,brick_trowel_n_01,bl,edible_fruit.n.01,False,2,1,429
24,4,1,musical_instrument_n_01,spinet_n_02,hypernym,musical_instrument.n.01,True,2,1,488
25,5,1,bassoon_n_01,business_suit_n_01,bl,musical_instrument.n.01,False,2,1,739
26,2,1,needlenose_pliers_n_01,stradavarius_n_01,hyponym,hand_tool.n.01,False,2,1,736
27,7,1,sweater_n_01,turtleneck_n_01,bl,clothing.n.01,True,2,1,364
28,8,1,clothing_n_01,cherimoya_n_02,hypernym,clothing.n.01,False,2,1,440
29,14,1,long_johns_n_01,euphonium_n_01,hyponym,clothing.n.01,False,2,1,483
30,15,1,edible_fruit_n_01,muffler_n_02,hypernym,edible_fruit.n.01,False,2,1,367
31,10,1,square_n_08,carpenters_square_n_01,bl,hand_tool.n.01,True,2,0,417
32,9,1,clothing_n_01,heart_cherry_n_02,hypernym,clothing.n.01,False,2,1,936
33,20,1,shovel_n_01,spade_n_02,bl,hand_tool.n.01,True,2,0,683
34,6,1,apple_n_01,granny_smith_n_01,bl,edible_fruit.n.01,True,2,1,858
35,18,1,scarf_n_01,muffler_n_02,bl,clothing.n.01,True,2,0,850
36,1,1,hand_tool_n_01,needlenose_pliers_n_01,hypernym,hand_tool.n.01,True,2,1,707
37,3,1,heart_cherry_n_02,long_johns_n_01,hyponym,edible_fruit.n.01,False,2,1,495
38,16,1,edible_fruit_n_01,watermelon_n_02,hypernym,edible_fruit.n.01,True,2,1,454
39,17,1,damson_n_01,damson_n_01,hyponym,edible_fruit.n.01,True,2,0,553
40,3,1,campstool_n_01,raincoat_n_01,hyponym,furniture.n.01,False,2,1,525
41,1,1,hand_tool_n_01,highboy_n_01,hypernym,hand_tool.n.01,False,2,1,637
42,20,1,musette_n_01,sultana_n_01,hyponym,musical_instrument.n.01,False,2,1,468
43,10,1,furniture_n_01,bow_tie_n_01,hypernym,furniture.n.01,False,2,1,614
44,13,1,oboe_n_01,heckelphone_n_01,bl,musical_instrument.n.01,True,2,1,420
45,4,1,highboy_n_01,highboy_n_01,hyponym,furniture.n.01,True,2,1,543
46,14,1,custard_apple_n_02,cherimoya_n_02,bl,edible_fruit.n.01,True,2,0,397
47,15,1,lime_n_06,key_lime_n_01,bl,edible_fruit.n.01,True,2,1,1014
48,8,1,musical_instrument_n_01,lyre_n_01,hypernym,musical_instrument.n.01,True,2,1,582
49,6,1,piccolo_n_01,piccolo_n_01,hyponym,musical_instrument.n.01,True,2,0,620
50,5,1,skirt_n_02,miniskirt_n_01,bl,clothing.n.01,True,2,1,524
51,17,1,highhat_cymbal_n_01,highhat_cymbal_n_01,hyponym,musical_instrument.n.01,True,2,1,1074
52,16,1,edible_fruit_n_01,heart_cherry_n_02,hypernym,edible_fruit.n.01,True,2,1,363
53,18,1,stool_n_01,long_johns_n_01,bl,furniture.n.01,False,2,1,454
54,9,1,hand_tool_n_01,putty_knife_n_01,hypernym,hand_tool.n.01,True,2,1,771
55,2,1,bed_n_01,bunk_bed_n_01,bl,furniture.n.01,True,2,1,707
56,7,1,grand_piano_n_01,grand_piano_n_01,hyponym,musical_instrument.n.01,True,2,1,401
57,12,1,clothing_n_01,cape_n_02,hypernym,clothing.n.01,True,2,1,387
58,11,1,trombone_n_01,sackbut_n_01,bl,musical_instrument.n.01,True,2,0,479
59,19,1,musical_instrument_n_01,armchair_n_01,hypernym,musical_instrument.n.01,False,2,1,602
60,2,1,awl_n_01,floor_lamp_n_01,bl,hand_tool.n.01,False,2,0,708
61,15,1,melon_n_01,turtleneck_n_01,bl,edible_fruit.n.01,False,2,1,639
62,4,1,furniture_n_01,armchair_n_01,hypernym,furniture.n.01,True,2,1,388
63,18,1,putty_knife_n_01,putty_knife_n_01,hyponym,hand_tool.n.01,True,2,1,384
64,19,1,stool_n_01,campstool_n_01,bl,furniture.n.01,True,2,1,1068
65,12,1,musette_n_01,musette_n_01,hyponym,musical_instrument.n.01,True,2,1,779
66,14,1,musical_instrument_n_01,campstool_n_01,hypernym,musical_instrument.n.01,False,2,1,584
67,11,1,lyre_n_01,pew_n_01,hyponym,musical_instrument.n.01,False,2,1,520
68,17,1,bunk_bed_n_01,bunk_bed_n_01,hyponym,furniture.n.01,True,2,1,555
69,13,1,underwear_n_01,long_johns_n_01,bl,clothing.n.01,True,2,1,778
70,10,1,furniture_n_01,armoire_n_01,hypernym,furniture.n.01,True,2,1,588
71,3,1,hand_tool_n_01,heckelphone_n_01,hypernym,hand_tool.n.01,False,2,1,458
72,7,1,cape_n_02,cape_n_02,hyponym,clothing.n.01,True,2,1,371
73,6,1,tank_top_n_01,tank_top_n_01,hyponym,clothing.n.01,True,2,1,589
74,5,1,bongo_n_01,spade_n_02,hyponym,musical_instrument.n.01,False,2,1,597
75,16,1,brassiere_n_01,acoustic_guitar_n_01,bl,clothing.n.01,False,2,1,478
76,9,1,musical_instrument_n_01,bass_clarinet_n_01,hypernym,musical_instrument.n.01,True,2,1,520
77,8,1,hand_tool_n_01,nailfile_n_01,hypernym,hand_tool.n.01,True,2,1,547
78,20,1,granadilla_n_04,spinet_n_02,hyponym,edible_fruit.n.01,False,2,1,477
79,1,1,clothing_n_01,floor_lamp_n_01,hypernym,clothing.n.01,False,2,0,479
80,17,1,carpenters_square_n_01,bass_clarinet_n_01,hyponym,hand_tool.n.01,False,2,0,787
81,12,1,harp_n_01,campstool_n_01,bl,musical_instrument.n.01,False,2,1,582
82,11,1,turtleneck_n_01,turtleneck_n_01,hyponym,clothing.n.01,True,2,1,483
83,3,1,trowel_n_01,brick_trowel_n_01,bl,hand_tool.n.01,True,2,0,671
84,6,1,edible_fruit_n_01,bosc_n_01,hypernym,edible_fruit.n.01,True,2,1,411
85,9,1,clothing_n_01,dresser_n_05,hypernym,clothing.n.01,False,2,1,679
86,13,1,desk_n_01,writing_desk_n_02,bl,furniture.n.01,True,2,0,502
87,8,1,bitter_orange_n_02,bitter_orange_n_02,hyponym,edible_fruit.n.01,True,2,1,594
88,15,1,jacket_n_01,armchair_n_01,bl,clothing.n.01,False,2,1,456
89,1,1,cabinet_n_01,dresser_n_05,bl,furniture.n.01,True,2,1,501
90,16,1,musical_instrument_n_01,bitter_orange_n_02,hypernym,musical_instrument.n.01,False,2,1,415
91,2,1,bradawl_n_01,cradle_n_01,hyponym,hand_tool.n.01,False,2,1,514
92,7,1,clothing_n_01,bow_tie_n_01,hypernym,clothing.n.01,True,2,1,636
93,4,1,musical_instrument_n_01,musette_n_01,hypernym,musical_instrument.n.01,True,2,1,812
94,19,1,violin_n_01,stradavarius_n_01,bl,musical_instrument.n.01,True,2,1,424
95,10,1,clothing_n_01,crescent_wrench_n_01,hypernym,clothing.n.01,False,2,1,661
96,14,1,bass_clarinet_n_01,coffee_table_n_01,hyponym,musical_instrument.n.01,False,2,0,849
97,5,1,edible_fruit_n_01,bitter_orange_n_02,hypernym,edible_fruit.n.01,True,2,1,392
98,18,1,clothing_n_01,bitter_orange_n_02,hypernym,clothing.n.01,False,2,1,582
99,20,1,campstool_n_01,campstool_n_01,hyponym,furniture.n.01,True,2,0,1047
100,9,1,clarinet_n_01,bass_clarinet_n_01,bl,musical_instrument.n.01,True,2,1,445
101,17,1,dresser_n_05,handsaw_n_01,hyponym,furniture.n.01,False,2,1,426
102,11,1,raincoat_n_01,raincoat_n_01,hyponym,clothing.n.01,True,2,1,596
103,7,1,needlenose_pliers_n_01,needlenose_pliers_n_01,hyponym,hand_tool.n.01,True,2,0,614
104,6,1,bass_horn_n_01,euphonium_n_01,bl,musical_instrument.n.01,True,2,1,706
105,5,1,church_key_n_01,church_key_n_01,hyponym,hand_tool.n.01,True,2,0,574
106,15,1,skirt_n_02,bradawl_n_01,bl,clothing.n.01,False,2,0,561
107,4,1,harp_n_01,lyre_n_01,bl,musical_instrument.n.01,True,2,1,419
108,8,1,musical_instrument_n_01,long_johns_n_01,hypernym,musical_instrument.n.01,False,2,1,656
109,3,1,musical_instrument_n_01,face_veil_n_01,hypernym,musical_instrument.n.01,False,2,1,836
110,1,1,bitter_orange_n_02,smooth_plane_n_01,hyponym,edible_fruit.n.01,False,2,1,412
111,13,1,furniture_n_01,cradle_n_01,hypernym,furniture.n.01,True,2,1,500
112,10,1,granny_smith_n_01,cape_n_02,hyponym,edible_fruit.n.01,False,2,1,639
113,18,1,damson_n_01,uplift_n_02,hyponym,edible_fruit.n.01,False,2,1,730
114,2,1,pew_n_01,pew_n_01,hyponym,furniture.n.01,True,2,0,434
115,19,1,table_n_02,putty_knife_n_01,bl,furniture.n.01,False,2,1,512
116,12,1,clothing_n_01,bikini_n_02,hypernym,clothing.n.01,True,2,0,505
117,14,1,bradawl_n_01,bradawl_n_01,hyponym,hand_tool.n.01,True,2,0,620
118,16,1,musical_instrument_n_01,contrabassoon_n_01,hypernym,musical_instrument.n.01,True,2,1,401
119,20,1,smooth_plane_n_01,smooth_plane_n_01,hyponym,hand_tool.n.01,True,2,0,766
120,19,1,bagpipe_n_01,heart_cherry_n_02,bl,musical_instrument.n.01,False,2,1,516
121,1,1,musical_instrument_n_01,heckelphone_n_01,hypernym,musical_instrument.n.01,True,2,1,415
122,7,1,uplift_n_02,uplift_n_02,hyponym,clothing.n.01,True,2,1,564
123,11,1,apple_n_01,muffler_n_02,bl,edible_fruit.n.01,False,2,1,402
124,13,1,orange_n_01,handsaw_n_01,bl,edible_fruit.n.01,False,2,1,340
125,12,1,bench_n_01,pew_n_01,bl,furniture.n.01,True,2,1,415
126,10,1,furniture_n_01,highboy_n_01,hypernym,furniture.n.01,True,2,1,700
127,14,1,musical_instrument_n_01,phillips_screwdriver_n_01,hypernym,musical_instrument.n.01,False,2,1,825
128,17,1,euphonium_n_01,euphonium_n_01,hyponym,musical_instrument.n.01,True,2,0,723
129,2,1,edible_fruit_n_01,bikini_n_02,hypernym,edible_fruit.n.01,False,2,1,491
130,6,1,cymbal_n_01,phillips_screwdriver_n_01,bl,musical_instrument.n.01,False,2,1,658
131,20,1,furniture_n_01,granadilla_n_04,hypernym,furniture.n.01,False,2,1,412
132,3,1,harpsichord_n_01,coffee_table_n_01,bl,musical_instrument.n.01,False,2,0,438
133,9,1,cloak_n_02,heckelphone_n_01,bl,clothing.n.01,False,2,1,401
134,8,1,pliers_n_01,needlenose_pliers_n_01,bl,hand_tool.n.01,True,2,1,367
135,5,1,bow_tie_n_01,sultana_n_01,hyponym,clothing.n.01,False,2,1,541
136,16,1,furniture_n_01,coffee_table_n_01,hypernym,furniture.n.01,True,2,1,815
137,4,1,clothing_n_01,tank_top_n_01,hypernym,clothing.n.01,True,2,1,407
138,18,1,swimsuit_n_01,bikini_n_02,bl,clothing.n.01,True,2,1,353
139,15,1,brick_trowel_n_01,bunk_bed_n_01,hyponym,hand_tool.n.01,False,2,1,417
140,13,1,sweat_pants_n_01,sweat_pants_n_01,hyponym,clothing.n.01,True,2,1,404
141,2,1,pear_n_01,bosc_n_01,bl,edible_fruit.n.01,True,2,1,510
142,5,1,wardrobe_n_01,church_key_n_01,bl,furniture.n.01,False,2,1,406
143,9,1,chair_n_01,armchair_n_01,bl,furniture.n.01,True,2,1,297
144,19,1,edible_fruit_n_01,granadilla_n_04,hypernym,edible_fruit.n.01,True,2,1,374
145,3,1,drum_n_01,needlenose_pliers_n_01,bl,musical_instrument.n.01,False,2,1,561
146,7,1,stradavarius_n_01,stradavarius_n_01,hyponym,musical_instrument.n.01,True,2,1,718
147,17,1,edible_fruit_n_01,granny_smith_n_01,hypernym,edible_fruit.n.01,True,2,1,415
148,15,1,acoustic_guitar_n_01,damson_n_01,hyponym,musical_instrument.n.01,False,2,1,423
149,20,1,plane_n_05,smooth_plane_n_01,bl,hand_tool.n.01,True,2,0,474
150,14,1,smooth_plane_n_01,granadilla_n_04,hyponym,hand_tool.n.01,False,2,1,1128
151,4,1,long_johns_n_01,long_johns_n_01,hyponym,clothing.n.01,True,2,1,615
152,10,1,pear_n_01,contrabassoon_n_01,bl,edible_fruit.n.01,False,2,1,900
153,8,1,musical_instrument_n_01,bathrobe_n_01,hypernym,musical_instrument.n.01,False,2,1,407
154,6,1,watermelon_n_02,watermelon_n_02,hyponym,edible_fruit.n.01,True,2,1,358
155,1,1,scarf_n_01,euphonium_n_01,bl,clothing.n.01,False,2,1,433
156,12,1,suit_n_01,business_suit_n_01,bl,clothing.n.01,True,2,1,390
157,16,1,mandarin_n_05,miniskirt_n_01,bl,edible_fruit.n.01,False,2,1,390
158,18,1,swimsuit_n_01,heart_cherry_n_02,bl,clothing.n.01,False,2,1,553
159,11,1,love_seat_n_01,love_seat_n_01,hyponym,furniture.n.01,True,2,1,657
160,9,1,edible_fruit_n_01,musette_n_01,hypernym,edible_fruit.n.01,False,2,1,432
161,8,1,chest_of_drawers_n_01,raincoat_n_01,bl,furniture.n.01,False,2,0,727
162,13,1,furniture_n_01,watermelon_n_02,hypernym,furniture.n.01,False,2,1,599
163,19,1,carpenters_square_n_01,carpenters_square_n_01,hyponym,hand_tool.n.01,True,2,1,729
164,10,1,phillips_screwdriver_n_01,phillips_screwdriver_n_01,hyponym,hand_tool.n.01,True,2,1,477
165,4,1,saw_n_02,key_lime_n_01,bl,hand_tool.n.01,False,2,1,391
166,6,1,bosc_n_01,highhat_cymbal_n_01,hyponym,edible_fruit.n.01,False,2,0,596
167,15,1,guitar_n_01,acoustic_guitar_n_01,bl,musical_instrument.n.01,True,2,0,461
168,16,1,cabinet_n_01,carpenters_hammer_n_01,bl,furniture.n.01,False,2,1,476
169,2,1,nailfile_n_01,piccolo_n_01,hyponym,hand_tool.n.01,False,2,0,1201
170,1,1,brick_trowel_n_01,brick_trowel_n_01,hyponym,hand_tool.n.01,True,2,0,569
171,12,1,grand_piano_n_01,blazer_n_01,hyponym,musical_instrument.n.01,False,2,1,540
172,3,1,plum_n_02,bow_tie_n_01,bl,edible_fruit.n.01,False,2,1,432
173,5,1,bathrobe_n_01,bosc_n_01,hyponym,clothing.n.01,False,2,1,355
174,17,1,square_n_08,coffee_table_n_01,bl,hand_tool.n.01,False,2,1,805
175,7,1,veil_n_01,face_veil_n_01,bl,clothing.n.01,True,2,1,634
176,14,1,edible_fruit_n_01,clementine_n_02,hypernym,edible_fruit.n.01,True,2,1,334
177,18,1,cape_n_02,highhat_cymbal_n_01,hyponym,clothing.n.01,False,2,1,358
178,20,1,necktie_n_01,key_lime_n_01,bl,clothing.n.01,False,2,1,405
179,11,1,bongo_n_01,bongo_n_01,hyponym,musical_instrument.n.01,True,2,1,392
180,16,1,hand_tool_n_01,carpenters_square_n_01,hypernym,hand_tool.n.01,True,2,1,361
181,6,1,musical_instrument_n_01,brick_trowel_n_01,hypernym,musical_instrument.n.01,False,2,1,492
182,10,1,musical_instrument_n_01,bongo_n_01,hypernym,musical_instrument.n.01,True,2,1,506
183,19,1,hand_tool_n_01,spade_n_02,hypernym,hand_tool.n.01,True,2,1,654
184,8,1,phillips_screwdriver_n_01,uplift_n_02,hyponym,hand_tool.n.01,False,2,1,416
185,14,1,pew_n_01,face_veil_n_01,hyponym,furniture.n.01,False,2,1,450
186,17,1,suit_n_01,love_seat_n_01,bl,clothing.n.01,False,2,1,392
187,5,1,clothing_n_01,sackbut_n_01,hypernym,clothing.n.01,False,2,1,419
188,11,1,baby_bed_n_01,carpenters_hammer_n_01,bl,furniture.n.01,False,2,1,350
189,7,1,dresser_n_05,dresser_n_05,hyponym,furniture.n.01,True,2,1,408
190,18,1,furniture_n_01,needlenose_pliers_n_01,hypernym,furniture.n.01,False,2,1,386
191,2,1,floor_lamp_n_01,floor_lamp_n_01,hyponym,furniture.n.01,True,2,1,407
192,13,1,robe_n_01,bathrobe_n_01,bl,clothing.n.01,True,2,0,478
193,12,1,shirt_n_01,carpenters_square_n_01,bl,clothing.n.01,False,2,1,411
194,4,1,miniskirt_n_01,damson_n_01,hyponym,clothing.n.01,False,2,1,359
195,9,1,bosc_n_01,bosc_n_01,hyponym,edible_fruit.n.01,True,2,0,614
196,15,1,furniture_n_01,piccolo_n_01,hypernym,furniture.n.01,False,2,1,449
